_id,food_item,calories,proteins,carbohydrates,fats,fibers,sugars,sodium,cholesterol
6846e41bf944a41ef73f9fb0,"ARCHWAY Home Style Cookies, Dutch Cocoa",431.0,4.5,69.44,14.99,2.6,35.35,384.0,7.0
6846e41bf944a41ef73f9fb1,"ARCHWAY Home Style Cookies, Iced Molasses",420.0,3.5,69.12,14.43,1.0,38.43,605.0,12.0
6846e41bf944a41ef73f9fb2,"ARCHWAY Home Style Cookies, Iced Oatmeal",435.0,4.89,66.76,16.53,2.0,37.2,377.0,8.0
6846e41bf944a41ef73f9fb3,"ARCHWAY Home Style Cookies, Molasses",403.0,4.25,69.41,12.06,1.2,36.35,577.0,25.0
6846e41bf944a41ef73f9fb4,"ARCHWAY Home Style Cookies, Oatmeal",421.0,5.48,68.17,14.08,2.9,34.5,394.0,10.0
6846e41bf944a41ef73f9fb5,"ARCHWAY Home Style Cookies, Oatmeal Raisin",406.0,5.17,69.27,12.08,2.7,39.55,339.0,8.0
6846e41bf944a41ef73f9fb6,"ARCHWAY Home Style Cookies, Old Fashioned Molasses",406.0,4.27,70.55,11.83,1.1,36.09,561.0,25.0
6846e41bf944a41ef73f9fb7,"ARCHWAY Home Style Cookies, Old Fashioned Windmill Cookies",468.0,5.17,72.23,17.55,1.8,32.64,471.0,1.0
6846e41bf944a41ef73f9fb8,"ARCHWAY Home Style Cookies, Reduced Fat Ginger Snaps",424.0,4.67,76.23,11.14,1.1,36.28,406.0,1.0
6846e41bf944a41ef73f9fb9,"ARCHWAY Home Style Cookies, Strawberry Filled",400.0,4.35,65.92,13.26,2.2,31.76,377.0,6.0
6846e41bf944a41ef73f9fba,"Arrowhead, Cooked,Bld, Drnd,w/Salt",78.0,4.49,16.14,0.1,3.44,5.3420000000000005,254.0,0.0
6846e41bf944a41ef73f9fbb,"Arrowhead, Cooked,Bld, Drnd,Wo/Salt",78.0,4.49,16.14,0.1,1.62,9.966,18.0,0.0
6846e41bf944a41ef73f9fbc,"Arrowhead, Raw",99.0,5.33,20.23,0.29,2.9400000000000004,9.854,22.0,0.0
6846e41bf944a41ef73f9fbd,Arrowroot Flour,357.0,0.3,88.15,0.1,3.4,17.428,2.0,0.0
6846e41bf944a41ef73f9fbe,"Arrowroot, Raw",65.0,4.24,13.39,0.2,1.3,7.12,26.0,0.0
6846e41bf944a41ef73f9fbf,"Artichokes,(Globe Or French),Cooked, Bld,Drnd, w/Salt",51.0,2.89,11.39,0.34,5.7,0.99,296.0,0.0
6846e41bf944a41ef73f9fc0,"Artichokes,(Globe Or French),Cooked, Bld,Drnd, Wo/Salt",53.0,2.89,11.95,0.34,5.7,0.99,60.0,0.0
6846e41bf944a41ef73f9fc1,"Artichokes,(Globe Or French),Frz, Cooked,Bld, Drnd,w/Salt",45.0,3.11,9.18,0.5,4.6,0.84,289.0,0.0
6846e41bf944a41ef73f9fc2,"Artichokes,(Globe Or French),Frz, Cooked,Bld, Drnd,Wo/Salt",45.0,3.11,9.18,0.5,4.6,0.84,53.0,0.0
6846e41bf944a41ef73f9fc3,"Artichokes,(Globe Or French),Frz, Unprep",38.0,2.63,7.75,0.43,3.9,3.2806,47.0,0.0
6846e41bf944a41ef73f9fc4,"Artichokes,(Globe Or French),Raw",47.0,3.27,10.51,0.15,5.4,0.99,94.0,0.0
6846e41bf944a41ef73f9fc5,"Artificial Blueberry Muffin Mix, Dry",407.0,4.7,77.45,8.7,6.326,28.4894,760.0,0.0
6846e41bf944a41ef73f9fc6,"Arugula, Raw",25.0,2.58,3.65,0.66,1.6,2.05,27.0,0.0
6846e41bf944a41ef73f9fc7,Ascidians (Tunughnak) (Alaska Native),20.0,3.8,0.0,0.5,0.5424,2.5332,656.0,7.0
6846e41bf944a41ef73f9fc8,"Asparagus, Cooked,Bld, Drnd",22.0,2.4,4.11,0.22,2.0,1.3,14.0,0.0
6846e41bf944a41ef73f9fc9,"Asparagus, Cooked,Bld, Drnd,w/Salt",22.0,2.4,4.11,0.22,2.0,1.3,240.0,0.0
6846e41bf944a41ef73f9fca,"Asparagus, Canned,Drnd Sol",19.0,2.14,2.46,0.65,1.6,1.06,287.0,0.0
6846e41bf944a41ef73f9fcb,"Asparagus, Canned,No Salt, Sol&Liquids",15.0,1.8,2.48,0.18,1.0,1.0,26.0,0.0
6846e41bf944a41ef73f9fcc,"Asparagus, Canned,Regular Pk, Sol&Liquids",15.0,1.8,2.48,0.18,1.0,2.3212,284.0,0.0
6846e41bf944a41ef73f9fcd,"Asparagus, Frz,Cooked, Bld,Drnd, w/Salt",18.0,2.95,1.92,0.42,1.6,0.32,240.0,0.0
6846e41bf944a41ef73f9fce,"Asparagus, Frz,Cooked, Bld,Drnd, Wo/Salt",18.0,2.95,1.92,0.42,1.6,0.32,3.0,0.0
6846e41bf944a41ef73f9fcf,"Asparagus, Frz,Unprep",24.0,3.23,4.1,0.23,1.9,2.462,8.0,0.0
6846e41bf944a41ef73f9fd0,"Asparagus, Raw",20.0,2.2,3.88,0.12,2.1,1.88,2.0,0.0
6846e41bf944a41ef73f9fd1,"Austin, Cheddar Chs on Chs Crackers, Sandwich-Type",494.0,7.5,60.0,24.9,1.3,13.5,900.0,3.0
6846e41bf944a41ef73f9fd2,"Austin, Cheddar Chs on Chs Crackers, Sandwich-Type, Red Fat",461.0,7.8,68.0,17.5,1.4,14.6,884.0,3.0
6846e41bf944a41ef73f9fd3,"Austin, Cheddar Chs on Wafer Crackers, Sandwich-Type",489.0,7.8,62.6,23.0,1.3,14.3,978.0,3.0
6846e41bf944a41ef73f9fd4,"Austin, Cheddar Chs on Wheat Crackers, Sandwich-Type",495.0,7.9,61.4,24.5,1.8,14.6,839.0,3.0
6846e41bf944a41ef73f9fd5,"Austin, Chocolatey Pnut Butter Crackers, Sandwich-Type",479.0,7.7,66.2,20.8,2.0,17.3,584.0,0.0
6846e41bf944a41ef73f9fd6,"Austin, Grilled Chs on Wafer Crackers, Sandwich-Type",493.0,7.9,62.0,23.8,1.3,12.6,910.0,3.0
6846e41bf944a41ef73f9fd7,"Austin, Pb & J Crackers, Sandwich-Type",484.0,7.6,65.7,21.7,2.0,16.7,582.0,0.0
6846e41bf944a41ef73f9fd8,"Austin, Pnut Butter on Chs Crackers, Sandwich-Type",492.0,10.8,59.0,24.5,3.2,9.0,843.0,0.0
6846e41bf944a41ef73f9fd9,"Austin, Pnut Butter on Chs Crackers, Sandwich-Type, Red Fat",461.0,9.7,66.3,17.9,2.7,9.0,726.0,0.0
6846e41bf944a41ef73f9fda,"Austin, Pnut Butter on Toasty Crackers, Sandwich-Type",489.0,10.6,60.2,23.8,3.2,11.6,772.0,0.0
6846e41bf944a41ef73f9fdb,"Austin, Pnut Butter on Toasty Crackers, Sandwich-Type, Red Fat",463.0,9.5,67.2,18.0,2.7,11.8,648.0,0.0
6846e41bf944a41ef73f9fdc,"Avocados, Raw,All Comm Var",160.0,2.0,8.53,14.66,6.7,0.66,7.0,0.0
6846e41bf944a41ef73f9fdd,"Avocados, Raw,California",167.0,1.96,8.64,15.41,6.8,0.3,8.0,0.0
6846e41bf944a41ef73f9fde,"Avocados, Raw,Florida",120.0,2.23,7.82,10.06,5.6,2.42,2.0,0.0
6846e41bf944a41ef73f9fdf,Aajhree - 1,400.0,6.0,56.66799999999999,7.0,10.86,0.0,0.0,0.0
6846e41bf944a41ef73f9fe0,Aashirvaad - ITC - 5Kg,369.0,10.8,77.4,1.8,11.1,5.6,0.0,0.0
6846e41bf944a41ef73f9fe1,Adrak Elaichi - Chaayos,445.0,18.0,57.9,16.1,11.0,16.2,894.2,3.0
6846e41bf944a41ef73f9fe2,All Rounder - Sunfeast - 75g,471.0,0.0,0.0,19.5,15.4,66.7,7.2,37.2
6846e41bf944a41ef73f9fe3,All time mixture - Biicano,160.0,4.0,14.0,10.0,0.0,2.0,0.575,0.0
6846e41bf944a41ef73f9fe4,Allo Matar,130.0,2.0,11.0,8.0,3.3600000000000003,0.3,0.8,0.0
6846e41bf944a41ef73f9fe5,Almond Drink,25.0,1.7,0.3,1.9,2.04,0.2,230.6,3.6
6846e41bf944a41ef73f9fe6,Aloevera pulp & juice - Yoga pulp - 200ml,32.0,0.0,1.568,0.0,2.42,5.62,9.4,0.0
6846e41bf944a41ef73f9fe7,Aloo bhujia -,140.4,1.56,32.186,17.424,0.52,1.376,0.0,104.2
6846e41bf944a41ef73f9fe8,Alpenliebe gold cream strawberry flavor candy,412.0,0.12,88.0,6.7,0.6,55.0,3.8,0.0
6846e41bf944a41ef73f9fe9,American Garden Pancake Syrup,220.0,0.0,55.0,0.0,0.0,39.0,0.262,0.0
6846e41bf944a41ef73f9fea,American Style Cream & Onion - Lay's - 24g,544.0,7.8,51.6,34.0,0.3,2.0,1.885,0.0
6846e41bf944a41ef73f9feb,Amul,140.4,1.56,32.186,17.424,0.52,1.376,0.0,104.2
6846e41bf944a41ef73f9fec,Amul Belgian chocolate - 125g,34.8,3.2208,41.2,21.7,7.9,8.634,0.0,0.0
6846e41bf944a41ef73f9fed,Amul Cheese chiplet - 200g,320.0,0.0,70.0,28.0,0.0,0.0,20.0,0.0
6846e41bf944a41ef73f9fee,Amul Chocochips Icecream,246.0,4.4,27.6,13.5,2.6524,24.5,0.115,15.2
6846e41bf944a41ef73f9fef,Amul Chocominis - 250g,526.0,5.3,61.1,29.3,0.0,56.6,0.15,2.0
6846e41bf944a41ef73f9ff0,Amul Dark chocolate - 150g,521.0,6.4,51.4,33.1,0.0,85.5,95.0,13.8
6846e41bf944a41ef73f9ff1,Amul Ice Cream - 2L,255.0,1.4,26.8,14.6,1.62,18.4,262.2,10.0
6846e41bf944a41ef73f9ff2,Amul Kool,416.0,3.2,12.0,2.0,32.6914,8.0,7.62,45.8
6846e41bf944a41ef73f9ff3,Amul Kool Rose,163.0,5.6,22.5,5.6,15.98,22.5,0.195,0.0
6846e41bf944a41ef73f9ff4,Amul Lassi,87.0,2.0,14.0,2.0,1.3400000000000003,25.3,153.0,9.2
6846e41bf944a41ef73f9ff5,Amul Masti Buttermilk - 200,57.0,7.220000000000001,0.1,3.0,3.6,3.6,3.0,11.0
6846e41bf944a41ef73f9ff6,Amul Shrikand,234.0,5.3,42.0,5.0,0.0,41.0,0.0,0.0
6846e41bf944a41ef73f9ff7,Amul Sugar free chocolate - 150g,475.0,6.0,57.3,33.5,0.0,26.168,408.8,11.8
6846e41bf944a41ef73f9ff8,Amul Taaza - 1L,58.0,3.0,0.0,3.0,0.74,0.0,4.8,2.8
6846e41bf944a41ef73f9ff9,Amul pasteurised butter - 250,100.0,0.0,0.0,11.0,0.0,0.0,0.12,0.0
6846e41bf944a41ef73f9ffa,Andrea'S,257.0,5.7,40.2,6.48,2.9,3.0,544.0,3.2
6846e41bf944a41ef73f9ffb,Antioxydant mix,595.0,29.1,20.7,44.0,13.86,0.0,221.4,0.0
6846e41bf944a41ef73f9ffc,Apis Classic Dates - 500g,282.0,2.45,75.03,0.3419999999999999,8.0,67.77000000000001,3.2,0.0
6846e41bf944a41ef73f9ffd,Apple,66.0,39.2,13.8,3.2,2.6,12.2,680.0,97.0
6846e41bf944a41ef73f9ffe,Apple Juice - Tropicana,94.0,0.4,22.9,0.0,2.0,0.0,6.2,0.0
6846e41bf944a41ef73f9fff,Apple cider vinegar - American garden - 473ml,31.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
6846e41bf944a41ef73fa000,Apple juice,54.0,0.0,12.0,0.0,1.6800000000000002,0.0,0.0,0.0
6846e41bf944a41ef73fa001,Appy - Parle Agro,63.0,0.0,15.8,0.0,0.0,15.8,0.042,0.0
6846e41bf944a41ef73fa002,Appy - parle agro - 160ml,63.0,0.0,15.8,0.0,0.0,15.8,6.0094,0.0
6846e41bf944a41ef73fa003,Arabian Dates,323.0,2.31,77.88,0.3,7.35,69.81,0.154,0.0
6846e41bf944a41ef73fa004,Arabian Premium Dates,83.0,0.5,19.6,0.4,0.0,15.5,5264.2,0.0
6846e41bf944a41ef73fa005,Archway,497.0,4.3,65.0,24.8334,2.0,34.1,270.0,3.2
6846e41bf944a41ef73fa006,Artificial,407.0,4.7,77.5,7.348000000000001,3.33,19.0,760.0,0.0
6846e41bf944a41ef73fa007,Asparagus -  - 100g,200.0,2.2,3.9,0.1,0.0,1.9,50.0,77.2
6846e41bf944a41ef73fa008,Asparagus-Stuffed Chicken Breast,209.0,35.0,2.0,5.0,1.0,0.0,168.2,111.4
6846e41bf944a41ef73fa009,Assam tea - strong & refreshing,332.0,15.586000000000002,31.356,16.23,21.66,4.262,219.2,51.4
6846e41bf944a41ef73fa00a,Atea - 25,140.4,1.56,32.186,17.424,0.52,1.376,0.0,104.2
6846e41bf944a41ef73fa00b,Atom protien powder,4.0,27.0,47.0,1.0,18.98,0.0,3.92,0.0
6846e41bf944a41ef73fa00c,Atta Maggi,393.0,8.0,63.3,13.0,4.8,2.7,2.052,0.0
6846e41bf944a41ef73fa00d,Atta with Multigrains,370.0,14.0,72.0,2.0,14.0,5.0,372.0,0.0
6846e41bf944a41ef73fa00e,Austin,494.0,7.5,60.0,24.3,1.3,13.5,900.0,1.4
6846e41bf944a41ef73fa00f,B protein - british biologicals - 500g,140.4,1.56,32.186,17.424,0.52,1.376,0.0,104.2
6846e41bf944a41ef73fa010,"Babyfd, Fru,Ban and Straw, Ju",109.0,0.71,25.78,0.37,1.4,19.29,1.0,0.0
6846e41bf944a41ef73fa011,"Babyfd, Snk,Ge, Grad,Lil Crunch, Bkd,Whlgrn, Corn Snk",503.0,0.0,61.59,28.57,0.0,0.0,71.0,13.0
6846e41bf944a41ef73fa012,"Babyfoo, Ban Wi Mix Berr, St",92.0,1.01,21.31,0.36,1.0,15.0,0.0,0.0
6846e41bf944a41ef73fa013,Babyfood  Dinner  Chick Stew  Todd,78.0,5.2,6.4,3.7,0.6,1.68,25.0,29.0
6846e41bf944a41ef73fa014,"Babyfood, Appl Yogurt Dssrt, Str",96.0,0.8,19.5,1.6,0.5,12.02,20.0,6.0
6846e41bf944a41ef73fa015,"Babyfood, Apple-Banana Juc",51.0,0.2,12.3,0.1,0.2,11.0,4.0,0.0
6846e41bf944a41ef73fa016,"Babyfood, Apple-Cranberry Juc",46.0,0.0,11.49,0.02,0.0,6.88,5.0,0.0
6846e41bf944a41ef73fa017,"Babyfood, Appls w/Ham, Str",62.0,2.6,10.9,0.9,1.8,7.98,9.0,8.0
6846e41bf944a41ef73fa018,"Babyfood, Appls,Dices, Todd",51.0,0.2,12.1,0.1,0.9,10.83,6.0,0.0
6846e41bf944a41ef73fa019,"Babyfood, Baby Mum Mum Rice Biscuits",391.0,12.5,83.21,0.87,0.0,12.5,313.0,0.0
6846e41bf944a41ef73fa01a,"Babyfood, Banana Appl Dssrt, Str",68.0,0.3,16.3,0.2,1.0,14.66,7.0,0.0
6846e41bf944a41ef73fa01b,"Babyfood, Banana Juc w/Lofat Yogurt",89.0,2.5,17.54,0.8,0.4,13.28,37.0,3.0
6846e41bf944a41ef73fa01c,"Babyfood, Banana No Tapioca, Str",91.0,1.0,21.34,0.2,1.6,11.36,2.0,0.0
6846e41bf944a41ef73fa01d,"Babyfood, Bkd Product, Finger Snacks Crl Fort",421.0,6.4,76.68,9.9,2.3,28.0,214.0,0.0
6846e41bf944a41ef73fa01e,"Babyfood, Carrots&Bf, Str",59.0,3.4,5.7,2.5,2.6,2.04,69.0,8.0
6846e41bf944a41ef73fa01f,"Babyfood, Carrots,Toddler",26.0,0.6,5.23,0.3,2.3,2.5,48.0,0.0
6846e41bf944a41ef73fa020,"Babyfood, Cherry Cobbler, Jr",78.0,0.3,19.2,0.1,0.2,10.39,0.0,0.0
6846e41bf944a41ef73fa021,"Babyfood, Cookie,Baby, Fruit",435.0,6.8,73.7,12.6,3.4,24.2,9.0,4.0
6846e41bf944a41ef73fa022,"Babyfood, Cookies",433.0,11.8,67.1,13.2,0.2,24.2,300.0,12.0
6846e41bf944a41ef73fa023,"Babyfood, Cookies,Arrowroot",424.0,7.6,75.4,10.0,0.2,28.928999999999995,319.0,0.0
6846e41bf944a41ef73fa024,"Babyfood, Corn & Swt Potatoes, Str",68.0,1.26,15.23,0.28,1.8,4.0,14.0,1.0
6846e41bf944a41ef73fa025,"Babyfood, Crackers,Veg",477.0,8.4,66.85,19.6,4.0,13.0,571.0,0.0
6846e41bf944a41ef73fa026,"Babyfood, Crl,Barley, Dry Fort",376.0,13.2,69.4,6.6,6.6,13.2,33.0,0.0
6846e41bf944a41ef73fa027,"Babyfood, Crl,Barley, Prep w/Whl Milk",84.0,3.73,9.94,3.26,0.6,5.1,43.0,10.0
6846e41bf944a41ef73fa028,"Babyfood, Crl,Brown Rice, Dry,Inst",406.0,8.7,85.98,3.0,6.5,0.72,12.0,0.0
6846e41bf944a41ef73fa029,"Babyfood, Crl,Egg Yolks&Bacon, Jr",79.0,2.5,6.2,5.0,0.9,1.6,48.0,94.0
6846e41bf944a41ef73fa02a,"Babyfood, Crl,Hi Prot, Prep w/Whl Milk",111.0,8.7,11.6,3.8,0.5599999999999999,0.972,49.0,39.4
6846e41bf944a41ef73fa02b,"Babyfood, Crl,Hi Prot, w/Appl&Orange, Dry",374.0,25.4,57.6,6.5,7.1,1.574,104.0,0.0
6846e41bf944a41ef73fa02c,"Babyfood, Crl,Hi Prot, w/Appl&Orange, Prep w/Whl Milk",112.0,6.9,13.4,3.9,1.1,4.428,58.0,19.2
6846e41bf944a41ef73fa02d,"Babyfood, Crl,Mixed, Dry Fort",399.0,6.66,78.21,6.66,6.7,26.66,33.0,0.0
6846e41bf944a41ef73fa02e,"Babyfood, Crl,Mixed, Prep w/Whl Milk",96.0,4.14,12.3,3.38,0.8,4.78,42.0,9.0
6846e41bf944a41ef73fa02f,"Babyfood, Crl,Mixed, w/ Applsauc & Bananas, Jr,Fort",84.0,0.71,18.79,0.51,1.0,11.1,5.0,0.0
6846e41bf944a41ef73fa030,"Babyfood, Crl,Mixed, w/ Applsauc & Bananas, Str",82.0,0.71,18.38,0.51,1.0,11.1,5.0,0.0
6846e41bf944a41ef73fa031,"Babyfood, Crl,Mixed, w/ Bananas, Dry",391.0,10.7,77.1,4.6,7.8,6.68,0.0,0.0
6846e41bf944a41ef73fa032,"Babyfood, Crl,Mixed, w/Bananas, Prep w/Whl Milk",86.0,3.82,10.0,3.46,0.4,5.9,48.0,10.0
6846e41bf944a41ef73fa033,"Babyfood, Crl,Mixed, w/Honey, Prep w/Whl Milk",115.0,5.0,15.9,3.6,0.686,10.02,48.0,4.0
6846e41bf944a41ef73fa034,"Babyfood, Crl,Oatmeal, Dry Fort",394.0,10.99,73.48,6.36,7.3,11.67,21.0,0.0
6846e41bf944a41ef73fa035,"Babyfood, Crl,Oatmeal, Prep w/Whl Milk",116.0,5.0,15.3,4.1,1.1,12.36,46.0,11.0
6846e41bf944a41ef73fa036,"Babyfood, Crl,Oatmeal, w/ Applsauc & Bananas, Jr,Fort",76.0,0.89,16.03,0.89,0.9,8.85,4.0,0.0
6846e41bf944a41ef73fa037,"Babyfood, Crl,Oatmeal, w/ Applsauc & Bananas, Str",75.0,0.89,15.62,0.89,0.9,8.85,4.0,0.0
6846e41bf944a41ef73fa038,"Babyfood, Crl,Oatmeal, w/ Bananas, Dry",399.0,6.67,78.07,6.67,5.2,26.66,33.0,0.0
6846e41bf944a41ef73fa039,"Babyfood, Crl,Oatmeal, w/Bananas, Prep w/Whl Milk",86.0,3.82,10.0,3.46,0.4,5.9,48.0,10.0
6846e41bf944a41ef73fa03a,"Babyfood, Crl,Oatmeal, w/Honey, Dry",391.0,13.5,69.3,7.0,10.84,9.896,47.0,3.8
6846e41bf944a41ef73fa03b,"Babyfood, Crl,Oatmeal, w/Honey, Prep w/Whl Milk",115.0,5.0,15.3,3.9,0.26,10.02,49.0,4.0
6846e41bf944a41ef73fa03c,"Babyfood, Crl,Rice w/ Pears & Appl, Dry,Inst Fort",389.0,6.6,88.5,0.9,2.6,1.35,2.0,0.0
6846e41bf944a41ef73fa03d,"Babyfood, Crl,Rice, Dry,Fort",390.0,6.65,83.14,2.19,1.3,4.85,32.0,0.0
6846e41bf944a41ef73fa03e,"Babyfood, Crl,Rice, Prep w/Whl Milk",85.0,3.45,10.31,3.38,0.0,4.87,42.0,10.0
6846e41bf944a41ef73fa03f,"Babyfood, Crl,Rice, w/ Applsauc & Bananas, Str",80.0,1.2,17.1,0.4,1.0,2.24,4.0,0.0
6846e41bf944a41ef73fa040,"Babyfood, Crl,Rice, w/ Bananas, Dry",404.0,8.7,79.9,4.2,1.0,16.7,0.0,0.0
6846e41bf944a41ef73fa041,"Babyfood, Crl,Rice, w/Bananas, Prep w/Whl Milk",86.0,3.57,10.49,3.32,0.1,6.13,47.0,10.0
6846e41bf944a41ef73fa042,"Babyfood, Crl,Rice, w/Honey, Prep w/Whl Milk",115.0,3.9,17.1,3.3,0.686,10.02,49.0,4.0
6846e41bf944a41ef73fa043,"Babyfood, Crl,w/Egg Yolks, Jr",52.0,1.9,7.1,1.8,0.9,7.540000000000001,33.0,63.0
6846e41bf944a41ef73fa044,"Babyfood, Crl,w/Egg Yolks, Str",51.0,1.9,7.0,1.8,0.9,7.806,33.0,63.0
6846e41bf944a41ef73fa045,"Babyfood, Crl,w/Eggs, Str",58.0,2.2,8.0,1.5,2.14,6.472,38.0,51.0
6846e41bf944a41ef73fa046,"Babyfood, Crl,Whl Wheat, w/ Appls, Dry Fort",402.0,6.6,83.2,4.8,6.7,26.66,66.0,0.0
6846e41bf944a41ef73fa047,"Babyfood, Dinner,Appls&Chick, Str",65.0,2.16,10.88,1.38,1.8,6.06,12.0,5.0
6846e41bf944a41ef73fa048,"Babyfood, Dinner,Bf Lasagna, Todd",77.0,4.2,10.0,2.1,2.38,0.0,41.0,8.6
6846e41bf944a41ef73fa049,"Babyfood, Dinner,Bf Noodle, Jr",57.0,2.5,7.3,1.9,1.1,1.45,26.0,8.0
6846e41bf944a41ef73fa04a,"Babyfood, Dinner,Bf Noodle, Str",63.0,2.44,8.18,2.26,1.3,1.42,15.0,8.0
6846e41bf944a41ef73fa04b,"Babyfood, Dinner,Bf Stew, Todd",51.0,5.1,5.5,1.2,1.1,1.39,106.0,13.0
6846e41bf944a41ef73fa04c,"Babyfood, Dinner,Bf w/Veg",96.0,2.03,6.36,6.93,1.8,2.16,38.0,12.0
6846e41bf944a41ef73fa04d,"Babyfood, Dinner,Bf&Rice, Todd",82.0,5.0,8.8,2.9,1.7,0.0,32.0,10.4
6846e41bf944a41ef73fa04e,"Babyfood, Dinner,Broccoli & Chick, Jr",62.0,3.59,6.34,2.48,1.4,1.43,17.0,13.0
6846e41bf944a41ef73fa04f,"Babyfood, Dinner,Chick Noodle, Jr",55.0,2.37,8.79,1.18,0.9,1.07,35.0,9.0
6846e41bf944a41ef73fa050,"Babyfood, Dinner,Chick Noodle, Str",66.0,2.69,9.08,2.06,2.1,2.5,38.0,16.0
6846e41bf944a41ef73fa051,"Babyfood, Dinner,Chick Soup, Str",50.0,1.6,7.2,1.7,1.1,1.72,16.0,4.0
6846e41bf944a41ef73fa052,"Babyfood, Dinner,Chick&Noodle w/Veg, Todd",66.0,3.8,8.89,1.7,0.6,0.82,194.0,28.0
6846e41bf944a41ef73fa053,"Babyfood, Dinner,Chick&Rice",51.0,1.6,9.2,0.9,1.1,0.55,25.0,10.0
6846e41bf944a41ef73fa054,"Babyfood, Dinner,Macaroni&Chs, Jr",61.0,2.6,8.2,2.0,0.3,1.32,266.0,6.0
6846e41bf944a41ef73fa055,"Babyfood, Dinner,Macaroni&Chs, Str",67.0,3.14,8.95,2.11,0.7,1.27,119.0,7.0
6846e41bf944a41ef73fa056,"Babyfood, Dinner,Macaroni&Tomato&Bf, Jr",59.0,2.5,9.4,1.1,1.1,2.43,35.0,4.0
6846e41bf944a41ef73fa057,"Babyfood, Dinner,Macaroni&Tomato&Bf, Str",61.0,2.36,9.45,1.47,1.2,2.09,38.0,7.0
6846e41bf944a41ef73fa058,"Babyfood, Dinner,Macaroni, Bf&Tomato Sau, Todd",81.0,4.34,11.53,1.9,1.1,0.37,35.0,7.0
6846e41bf944a41ef73fa059,"Babyfood, Dinner,Mixed Veg, Jr",34.0,1.01,7.88,0.11,1.0,3.08,40.0,0.0
6846e41bf944a41ef73fa05a,"Babyfood, Dinner,Mixed Veg, Str",41.0,1.2,9.5,0.1,0.5800000000000001,8.024,38.0,0.0
6846e41bf944a41ef73fa05b,"Babyfood, Dinner,Pasta w/Veg",60.0,1.7,8.4,2.1,1.5,1.2,11.0,5.0
6846e41bf944a41ef73fa05c,"Babyfood, Dinner,Potatoes w/Chs&Ham, Todd",78.0,3.5,11.97,2.0,1.2,0.8,205.0,6.0
6846e41bf944a41ef73fa05d,"Babyfood, Dinner,Speciesaghetti&Tomato&Meat, Jr",68.0,2.57,11.42,1.37,1.1,2.72,30.0,5.0
6846e41bf944a41ef73fa05e,"Babyfood, Dinner,Speciesaghetti&Tomato&Meat, Todd",75.0,5.3,10.8,1.0,2.42,3.818,239.0,1.2
6846e41bf944a41ef73fa05f,"Babyfood, Dinner,Swt Potatoes&Chick, Str",74.0,2.51,11.04,2.17,1.3,2.65,22.0,11.0
6846e41bf944a41ef73fa060,"Babyfood, Dinner,Turkey & Rice, Jr",56.0,2.37,9.57,0.92,1.0,1.25,23.0,4.0
6846e41bf944a41ef73fa061,"Babyfood, Dinner,Turkey&Rice, Str",52.0,2.27,7.94,1.24,0.9,1.66,19.0,5.0
6846e41bf944a41ef73fa062,"Babyfood, Dinner,Veg Chick, Str",59.0,2.47,8.42,1.73,2.1,1.58,24.0,11.0
6846e41bf944a41ef73fa063,"Babyfood, Dinner,Veg&Bacon, Str",69.0,1.92,8.81,2.95,1.7,1.77,49.0,4.0
6846e41bf944a41ef73fa064,"Babyfood, Dinner,Veg&Bf, Jr",77.0,2.21,8.84,3.6,1.3,2.34,31.0,7.0
6846e41bf944a41ef73fa065,"Babyfood, Dinner,Veg&Bf, Str",77.0,2.21,8.84,3.6,1.3,2.34,31.0,7.0
6846e41bf944a41ef73fa066,"Babyfood, Dinner,Veg&Chick, Jr",53.0,2.04,8.66,1.12,1.1,1.46,34.0,7.0
6846e41bf944a41ef73fa067,"Babyfood, Dinner,Veg&Dumplings&Bf, Jr",48.0,2.1,8.0,0.8,2.28,0.0,52.0,0.0
6846e41bf944a41ef73fa068,"Babyfood, Dinner,Veg&Dumplings&Bf, Str",48.0,2.0,7.7,0.9,2.42,0.0,49.0,2.0
6846e41bf944a41ef73fa069,"Babyfood, Dinner,Veg&Ham, Jr",60.0,2.02,8.64,1.89,1.0,0.99,45.0,3.0
6846e41bf944a41ef73fa06a,"Babyfood, Dinner,Veg&Ham, Str",59.0,2.19,7.8,2.14,1.6,1.37,16.0,5.0
6846e41bf944a41ef73fa06b,"Babyfood, Dinner,Veg&Lamb, Jr",51.0,2.1,7.1,1.7,1.1,0.94,13.0,5.0
6846e41bf944a41ef73fa06c,"Babyfood, Dinner,Veg&Lamb, Str",52.0,2.0,6.9,2.0,1.1,0.94,20.0,6.0
6846e41bf944a41ef73fa06d,"Babyfood, Dinner,Veg&Noodles&Turkey, Jr",52.0,1.8,7.6,1.5,1.1,1.846,17.0,3.6
6846e41bf944a41ef73fa06e,"Babyfood, Dinner,Veg&Noodles&Turkey, Str",44.0,1.2,6.8,1.2,1.1,5.038600000000001,21.0,0.8
6846e41bf944a41ef73fa06f,"Babyfood, Dinner,Veg&Turkey, Jr",53.0,1.72,7.55,1.74,0.9,1.36,45.0,4.0
6846e41bf944a41ef73fa070,"Babyfood, Dinner,Veg&Turkey, Str",48.0,2.32,7.62,0.9,1.5,1.54,20.0,4.0
